Key,xTSNE,yTSNE
power benders,-22.865303,44.80467
esophagoscopy,49.603416,1.1199844
scalable inman flash replacement (sifr),-28.53696,-17.275793
nanomedicine,56.599697,21.63986
biomass gasification processes,-11.679049,14.971798
health service planning,54.823086,-16.543558
vertical furnaces,-22.076866,35.44383
webcis,38.159714,-35.26906
legal managed care,61.767456,-4.9856734
dap (software),-55.43057,-21.16064
anglo-american cataloguing rules 2nd ed. (aacr2),-34.17163,-45.40788
antiparasitic,54.838284,16.09981
nidcd,63.116158,-9.965556
supplier rating systems,-2.3767402,3.5025613
congenital defect,57.20463,-8.33428
entrance and exit interviews,17.057537,-44.983482
debt compliance monitoring,-6.78084,-34.632225
cisco ip sla (internet protocol service level agreement),-50.03837,24.408186
freight transportation industry knowledge,-6.433769,4.589358
breast reduction,57.4181,0.26811665
plate welding,-21.06673,48.254192
walker general ledger (gl),-7.051739,-34.37799
dyspraxia,60.93897,-13.544804
nm 07,66.3763,-11.424381
jda collaborate,-2.390005,7.3349833
online consumer media,-23.548223,-21.043385
responding to prescription questions,53.977055,-7.660587
ground rod drivers,-24.948399,40.018364
microsoft image composer,-23.517921,-13.726152
hypoxemia,51.89691,-1.0920933
dyskinesia diagnosis / treatment,57.10562,-5.5600295
rs6000,-25.580063,3.7719455
ammunition industry knowledge,-10.844884,-5.207539
conventional mortgage origination,-16.78274,-8.025008
consecutive translation,16.177528,-24.70511
medical chemistry,66.27491,16.532505
bis modus,-20.99486,0.8007361
piping system installation,-25.446363,46.232353
industrial packaging industry knowledge,-8.773134,11.859997
mig and tig machines,-26.783644,47.38286
vmebus,-19.417791,14.247214
cash flow and reconciliation,-6.0956297,-33.540817
natural gas extraction,-17.453104,11.265717
malpas,-7.239901,-0.030385943
premature ejaculation,59.95357,-1.3308353
diagnostic endoscopic procedures,49.069454,1.0331707
pcte,-10.109181,-0.25525618
bioreactor cell culture,62.214886,21.803423
cell enumeration,55.932858,23.858728
nurse education/training,54.03827,-4.1423473
spheris,37.195553,-35.526432
media industry security,-15.2424755,-1.3424295
tumor suppressor genes,62.118946,17.127314
rickettsial diseases knowledge,58.792828,15.474953
good handling practices (ghp),22.981087,32.544983
perimenopause,63.703342,-3.7516882
polymerase chain reaction (pcr) procedures,59.40718,16.428917
market data vendors knowledge,-19.2844,-10.8036
parasite testing,55.709217,12.305943
shoulder injuries,57.749367,-8.84177
nevi,60.424034,-0.24053873
life and pensions,-16.560062,-9.506866
medical jurisprudence,53.121105,-5.8880277
micro assembler,-22.94071,46.974155
sas supply chain,-3.2811134,3.102421
sbt accounting,-14.396761,-12.453628
solar application,-16.465565,33.292267
orbital welding equipment,-20.345776,48.271313
genetic diseases treatment,61.521103,14.790868
trading account opening,-18.63047,-9.848902
extended reach drilling,-19.171331,6.582257
occupational therapy research,56.86556,-11.197209
diaphragmatic hernia,55.297733,-1.9197483
collateralized mortgage obligation (cmo),-18.054253,-10.1493
resolving problems with defective or broken parts,-20.61819,34.92655
environmental lessons,17.83647,35.17291
patient-shielding techniques,53.513474,6.354595
immunostainers,60.860977,10.864968
micro manufacturing,-14.326076,22.50314
calculi,53.326702,3.0400352
consumer content development,-24.664028,-22.356606
rna structure,63.74014,16.88467
advanced manufacturing plant design,64.32457,24.382591
breaker installation,-23.32635,44.61229
internal cardiac defibrillator,52.782185,0.5081883
press release optimization,-24.18465,-22.496994
prodml (production markup language),-19.204538,4.3777156
telerate,-19.48457,-10.064104
ingredient supply market,-0.54530966,3.595267
adjunct therapy,52.603935,-13.722722
ectopic pregnancy,55.329468,-1.3773321
capsil,-16.232424,-14.715831
myositis,59.74425,1.3231168
openfiler,-62.67433,-19.58605
title iv federal student financial aid,17.040623,-44.955338
formula feeding,53.06592,-4.2817883
phlebitis,45.467026,-3.7660835
pipe sweating,-24.168106,45.118736
coagulation factor,56.605854,17.550013
arabidopsis thaliana,63.998955,16.6006
chromosome structure,61.552605,14.684795
retrospective study,43.20168,-21.749603
latent dirichlet allocation,-58.978577,-26.994453
boring log preparation,19.936674,46.127377
drug usage review,17.283304,9.733568
macromedia software,-26.70095,-17.923882
thoracic outlet syndrome,55.96085,-0.16375665
gaucher disease knowledge,66.18562,4.36643
short messaging service,-47.508278,24.99141
antibody isolation,61.209984,18.135077
threadfix,-60.95375,-21.362528
pkzip,-35.525536,3.6254337
security metrics definition,-61.80267,9.714347
armed forces institute of pathology,54.562992,10.732138
brain aneurysm diagnosis / treatment,54.479218,1.6957529
apple numbers,-26.633835,-21.97708
consumer auditing,-15.223909,-6.1266217
stereochemistry,66.458786,16.517508
photoionization detectors (pids),21.014322,46.35259
grain milling industry knowledge,-8.81573,11.793206
restriction enzymes,60.794525,19.078892
infrared imagers,-15.307656,15.222992
microsoft application vitualization (app-v),-47.41008,13.611393
dv clearance,-16.235703,0.31915957
strontium,14.1721945,4.5266647
lbaas (load-balancing-as-a-service),-61.433453,-20.463562
dna vaccines,59.91749,17.636988
business analysis industry knowledge,-18.556568,-6.523281
radionuclide administration,54.88915,5.6171536
anvato,-26.549452,-20.19202
tweetreach (twitter),-24.51129,-23.105843
rheumatism diagnosis / treatment,60.546707,-4.2043624
beam - restrictive devices,53.51514,6.378021
ichartsmd,40.775753,-31.81285
environmental review coordination,16.348774,45.355183
latent semantic analysis,-59.06643,-26.583845
adp pay@work,3.6580038,-35.292343
compound storage,61.81047,23.218897
twin spindle lathes,-19.12504,47.11107
welltest,-19.445509,5.828206
physician/department coding patterns,36.42656,-37.840435
therapeutic games,61.721447,-15.327326
aggregate planning,-2.569533,6.5311255
disposable syringes,19.895369,10.51889
williams syndrome,62.984097,-11.047717
lipitor,67.127495,-0.21237203
technical service response,-10.900326,4.032503
market research reports,-22.389921,-22.282505
effusion,56.560825,-9.070383
shower repair,-28.17833,45.596523
nephrolithiasis,59.034355,1.0245713
advanced materials manufacturing,-12.960186,16.007233
laxative,52.45343,-9.840146
proiv,-25.36622,-4.361863
industrial internet of things (iiot) security,-61.750763,8.172367
expectation-maximization (em) algorithm,-58.949856,-26.957415
docker security,-60.964428,-21.425892
green roofing,-29.446312,41.54122
modula,-37.62676,-0.05749613
music scoring,-36.335796,-36.535942
cell passage,61.100025,19.982515
supplier contract discontinuation,-1.5621428,2.030495
pollutant transport,20.001637,44.77821
braillers,19.904184,-24.266457
clinical depression,56.902153,-14.446976
ac/dc drive programming,-21.807787,45.172585
safety rule enforcement,-6.1133237,16.621897
generalized anxiety disorder,57.61644,-14.846878
yourdon systems methodology (ysm),-32.085857,-2.895395
water conservation planning,19.704107,44.15529
infinidb,-58.59984,-21.588453
zero- energy buildings,7.4408054,25.302078
electroretinogram,50.86091,5.842058
antacids,44.090862,-3.1312618
bird flu,66.89817,10.510071
eclipsys sunrise record manager,37.288834,-35.494183
analog power supply,-21.247496,31.249428
speech exercise programs,62.192726,-15.561827
spect scan,58.047817,-14.402933
energy - efficient systems,7.467691,24.956018
mining planning,18.599216,46.281807
ics/ot threat and vulnerability management,-23.18818,-0.4301296
method determination,-17.149426,15.165328
fundoplication,56.845524,0.09765576
solar photovoltaic engineering,-16.118917,33.386353
opencomponents,-19.992498,-10.159568
medic alert,54.791252,-14.755346
inpatient diagnosis,37.18073,-37.723156
structural metal fabrication,-20.781107,46.558975
plantar fasciitis,59.015297,-7.110279
enzyme function,63.43961,17.354599
tube furnaces,-21.845333,35.23329
biofuels development,65.82021,18.877262
ecological planning,20.33769,42.989594
growth hormone therapy,68.464485,-2.7276864
tongue strengthening,62.18742,-15.564124
external radiation therapy,58.07576,3.3195775
crew endurance management system,-20.875387,9.666665
gear-cutting machines,-21.731766,50.92566
dataease,20.373243,-28.740118
nanoelectronics,-13.650421,15.272369
wind measurement,-16.460604,10.998747
assets recovery,-8.527385,-5.1990476
securing shipping containers,-9.461146,2.9745324
supply chain business process optimization,-2.873429,6.366859
datatrieve,-35.124363,3.138137
health literacy,64.832756,-8.455454
temporomandibular disorders,50.518932,-0.36331132
atresia,56.243122,-1.9056706
product assay,62.169273,22.962276
materials testing industry knowledge,-12.82718,10.894328
mooring vessel,-22.055943,42.17813
branding,-8.996172,-8.914735
alljoyn,-53.983597,-18.90097
biosciences sales,67.712814,9.65581
icd 502,-24.484615,-0.36123312
inhalation anasthetics,52.136868,9.934519
arteriovenous malformation,56.183468,1.2655762
detector tubes,13.350486,22.269121
solar power system design,-16.139635,33.392635
fluidic circuits,-14.823893,21.320171
mac os 8,-43.640335,14.183609
pimple diagnosis / treatment,-21.502115,-6.1410246
epstein-barr virus,60.624443,18.05003
aplastic anemia,60.03802,2.9550788
climate change analysis,20.520958,42.750988
rail bridge design,-15.900984,6.623734
energy efficient home improvement,-31.529253,41.87178
treatment requirement determination,43.634117,7.394545
loadcomplete,-54.42937,-17.561209
immigration and nationality directorate,41.081284,-5.2949204
upper respiratory infection,57.43641,-3.3632555
core drill rigs,-24.076548,42.047894
superproject,-12.563006,0.40621933
groundwater data collection,20.266539,44.32032
utilities industry security,-22.293976,-0.35407448
knowledge of acquisitions,-12.417324,-11.335548
pro*fortran,-8.882114,8.334793
concrete drills,-22.012264,44.049072
financial indicator development,21.237268,-30.644495
hospital-acquired infection,66.77602,-7.463937
healthcare information system purchase,37.842766,-36.142666
genetically modified foods,66.89567,17.695786
supply chain outsourcing,-2.792401,2.5932639
commercial pumps,-26.078344,44.549904
system modification program/extended (smp/e),-35.391933,3.8018746
smartware,-26.586222,-2.282119
bone cancer knowledge,60.685734,2.5353608
hvac validation,-25.146774,36.110313
omnipage pro,-22.416077,-13.100057
pumping system design,-19.241972,36.779644
jsaps,-18.578253,2.6012232
financial risk monitoring,-15.96179,-12.25674
multi-site distribution network management,-4.1895366,5.266456
patient log in,52.55925,3.304166
advocacy strategy development,65.35042,-8.828652
hemiplegia,57.17128,-10.375381
electrodiagnosis,59.051453,-8.452798
sodium dodecyl sulfate capillary electrophoresis,67.78577,16.429
financial data services,-9.809753,-7.3450274
dbscan (density-based spatial clustering of applications with noise),-59.06968,-27.229105
educational assessment industry knowledge,-11.714333,-4.9239173
locking pliers,-23.1212,45.342213
fuel cell system design,-20.645632,32.706955
drop spreaders,-19.787086,41.647743
water quality standards compliance,19.114256,44.55403
scidb,53.527763,-29.931961
nist sp 800-39,-24.574474,-0.6621784
knuckleboom loaders,-21.18743,42.963787
autogenous,45.45803,21.24484
pericardium,54.279957,0.9299315
media cleaner pro,-27.238794,-19.396841
drug life cycle,66.03017,6.522061
mass spectrometry sample preparation,60.552803,19.143185
biological conservation,21.630013,43.266876
mlpack (c++ library),-59.06484,-26.118526
clickhouse,-59.890793,-21.372095
uv- ir spectrometry,44.22433,30.882462
pharmaceutical chemical testing,69.90302,15.486912
molecular genetic analysis,61.226833,17.39359
uranium mining,21.621956,45.288506
crop fertilization,-19.434067,41.24408
high-tech electronics manufacturing,-3.1324341,3.7200234
adrenal gland,58.680813,-0.012872881
fossil power industry knowledge,-18.207329,35.84782
routing guide creation,-2.3451605,9.76529
skeletal dysplasia,64.027405,3.1846974
electric lift operation,-30.702261,38.42753
invoice charges review,-12.212949,-13.210209
plot trials,26.795414,35.016125
microsoft cognitive toolkit,-59.50724,-26.662909
biofuels processing,-11.694929,15.008243
mendelian inheritance,59.973255,13.018162
palmar,6.366495,-11.464411
varus,-7.1387773,-3.5487628
codasyl,-34.888134,3.824072
macrium reflect,-43.79008,14.196732
windows mobile software development kit (sdk),-53.58158,-19.819736
health information policy/procedure development,36.930992,-36.80077
claims adjustments review,-11.051571,-12.828962
distributed storage management,-24.39437,2.32906
heat stroke diagnosis / treatment,13.224745,-5.3169956
avian flu,66.854866,-6.5568113
autoantibody,61.383038,15.373844
amnesia,70.66331,6.030145
percutaneous transluminal angioplasty,54.142532,0.8225757
apoe,62.855762,13.727781
signal transduction mechanisms,62.20651,15.976838
performance qualification protocol,63.350735,22.277727
bioinformatic algorithms,64.29273,18.54394
mucositis,59.047737,3.6440048
myocardium,54.4318,1.390094
environmentally responsible disposal,-23.663837,37.084286
electronic measuring probes,-23.49744,43.596558
fuel cell assembly,-21.087948,33.781948
biotransformations,66.5336,17.42877
security strategy definition,-23.769625,-3.5555253
