Key,xTSNE,yTSNE
interaction design,-54.583385,-35.278343
quarkxpress,-45.26729,-36.579655
adobe imageready,-45.904713,-34.04596
footwear sales,13.041475,-20.571392
contact management,-14.327447,-17.87444
dental radiology,80.031715,-17.456871
dental impressions,80.12154,-17.517061
treatment preparation,62.290558,-25.542334
orthodontics,77.243164,-15.1224575
dental assistance,79.53578,-17.12231
dental histories,79.94564,-17.521011
commodity management,4.5774765,5.7876587
consumer behavior,-25.058111,-28.52963
transcoding,-50.29527,-43.60489
quicktime,-49.92735,-42.769836
avid media composer,-45.891937,-44.15882
iso standards,4.643407,25.378113
saleslogix,-14.989294,-16.76898
molecular diagnostics,61.989388,13.054545
sales leadership,-12.786466,-28.77439
spin selling,-15.187145,-24.149494
urology,58.412712,-9.814174
adult care,41.798084,-20.499624
staff education,54.92496,-21.1092
brain injury,48.00927,-27.294508
robohelp,-41.096905,-26.297613
adobe captivate,-37.533897,-26.890942
pipe systems,13.358724,43.578003
materials selection,7.2125015,33.502052
renewable energy,25.601858,43.518375
boilers,17.83151,56.24062
life insurance sales,-7.270052,-39.63338
chicago manual of style,-35.508347,-34.102375
ap style,-34.34807,-35.427742
high tech industry knowledge,-7.9132943,-9.299751
social content,-35.502823,-38.499477
social media platforms,-36.134346,-39.447884
video production,-45.654995,-42.097908
audiovisual,-29.918514,41.154106
product and service information,-9.831449,-17.985588
clinical reasoning,54.36238,-27.525362
clinical data management,40.45299,4.4195337
responding to patient phone calls,58.87145,-25.88815
patient progress documentation,53.945114,-28.664051
clinical data analysis,42.43523,2.3296995
clinical documentation improvement program (cdip),55.631756,-48.853943
outpatient coding,54.934937,-48.965668
inpatient care,54.418533,-17.838226
histology,62.60835,4.784278
claims support,16.172817,-30.204325
workflow management,-1.3532125,-5.3377266
medicare regulation,44.468784,-39.400467
orthopedics,58.369305,-10.163567
patient admission,55.583817,-18.181984
vital signs recording,66.63137,-26.050705
truck repair,20.276224,50.90153
pharmaceutical sales,-8.267971,-31.447334
schizophrenia,44.874886,-31.17525
snow removal,22.499893,60.078873
heavy equipment,20.404537,50.961254
front end loaders,24.225903,63.453007
palliative care,52.155113,-18.203897
air traffic management,-1.4007638,27.628704
cnc machine,7.215274,50.15251
real estate sales,0.18087997,-33.44111
engine repair,26.805763,55.62104
nortel,-33.520218,43.91963
adult psychiatry,44.657818,-26.038134
neurosurgery,59.026783,-9.515603
roadway design,45.053032,42.34706
epidural,66.45166,-18.096985
general ledger accounting,10.012348,-42.603977
accounting software,9.984545,-39.381794
insurance knowledge,14.766745,-31.509487
508 compliance testing,-45.273335,-29.269974
video editing,-46.063126,-41.953415
contract interpretation,4.468863,-1.3628293
centos,-65.566315,13.981431
microcontrollers,-12.142373,44.78483
bugzilla,-54.753513,11.770489
embedded firmware,-13.694697,44.94436
labview,-9.14232,43.520496
employee selection,8.778483,-22.828835
natural gas,27.723349,39.78196
amine,29.612492,36.061462
radiology equipment,69.8277,-5.2239256
medical equipment instruction,60.562943,-19.85001
energy management system,22.254847,40.458298
capital expenditures,7.116082,-17.09745
pharmaceutical industry knowledge,44.487682,10.965061
biosciences industry knowledge,51.66736,12.003766
clinic management,59.727337,-26.855343
deep tissue massage,32.213615,-33.31854
patient advisement,58.267235,-26.868864
companionship,34.368816,-20.95243
system evaluation,-12.412439,12.141593
cash flow analysis,5.4252553,-44.85547
protected health information,48.473175,-37.92015
wage & hour,10.591183,-25.324854
patient privacy,49.621616,-37.57077
temperature checking,32.921265,-13.220669
messaging strategy,-29.38237,-34.548588
social media strategy,-35.312004,-39.308945
showroom sales,-7.125373,-6.227358
brake work,16.898714,50.56907
tire mounting,17.975903,51.139725
insurance follow-up,46.279335,-43.50464
prepare compounds and reagents,56.84947,9.494743
pest control monitoring,36.870106,16.856176
food manufacturing industry knowledge,32.96175,17.869999
environmental testing,-4.9302073,43.332855
hardware troubleshooting,-30.704927,31.14099
website management,-41.584217,-33.45713
product portfolio management,-5.435432,6.7018027
mckesson system,46.45277,-47.891144
clinical monitoring,42.688072,4.6347547
electrocardiogram (ekg / ecg),61.465652,-21.504456
industry analysis,-3.2551277,-14.19361
phone sales,-6.6354694,-26.408909
endocrinology,57.64367,-8.226172
primary care physician,49.40964,-17.922638
ability to communicate medical terminology,52.06846,-38.226986
video conferencing,-30.19594,41.550552
medical claim forms,46.130703,-44.427853
hcpcs coding,53.152283,-48.369427
vascular surgery,59.235954,-8.706893
photogrammetry,-18.688133,27.462313
land survey,41.82648,42.67967
cadd,9.810319,36.64932
gait training,54.54976,-33.03421
therapeutic exercise,54.620857,-33.06291
dental equipment,78.55841,-15.8104315
patient check out procedures,50.073345,-41.22532
nationwide mortgage licensing system (nmls),2.3258212,-69.14639
mortgage loan origination,3.0254529,-68.90865
internal control procedures,9.032341,-39.79336
apartment maintenance,19.313745,60.568993
investment portfolio management,-5.65486,-50.8904
google docs,-40.268757,-36.08215
expense report processing,24.18671,-22.793768
command-line interface,-46.126266,36.088547
telnet,-45.456516,36.189003
code division multiple access (cdma),-32.849545,51.05439
network support,-34.259605,36.762062
marketing potential,-17.152514,-30.197508
paychex,7.5478325,-33.53293
circuit breakers,-1.000496,56.76803
sales development,-12.247566,-27.369875
online content,-37.845222,-37.097076
timberline software,17.20216,33.44947
inbound sales,-6.4648643,-26.16535
bloodborne pathogens,42.96744,-11.244666
thermometers,26.801489,20.354403
blood samples,58.819008,3.1613145
treatment explanation,62.173218,-25.691256
patient safety,55.564865,-20.874018
dietetics,45.61846,-13.989655
atlassian jira,-55.127735,8.639151
accurev,-57.024857,6.7180486
game development,-56.66217,-28.326296
solar installation,26.212004,47.62573
quota achievement,-13.982061,-22.392157
enterprise sales,-13.482597,-21.939186
fuel systems,2.3369966,51.3349
inverters,-1.9600508,54.663425
electric motors,1.5513661,52.10956
programmable logic controller (plc) programming,-5.4509263,57.75273
basic research,17.209803,-17.00218
clinical development plans,41.670166,7.594427
clinical development,42.03752,7.072406
six sigma green belt,5.1433873,20.879728
dmaic,4.993194,21.155828
supplier identification,3.8886833,6.324291
six sigma black belt,5.064575,21.084051
supplier evaluation,3.8515713,6.633105
nutrition services,32.215504,-16.652945
computed axial tomography (cat scan),69.84252,-6.5038137
macintosh os,-26.236124,28.405293
win32 api,-48.5674,8.695695
algorithm development,-14.859579,22.350039
hp network node manager,-40.570293,38.636196
apache flex,-56.03235,-1.9878813
video streaming,-50.330265,-42.59104
dermatology,56.951305,-8.309038
cordless drill,6.8537927,67.04312
rubber mallets,5.977002,61.259216
computer repair,-27.279272,31.572172
break/fix,-30.057402,25.355207
network installation,-33.008175,39.2989
category 5 (cat5) cable,-27.585255,38.31747
wireless security,-48.418457,41.19676
vehicle inspection,24.780954,17.518826
lawn care,28.020805,60.327538
management reporting,4.794456,-40.451035
telesales,-6.341477,-26.042
mass spectrometry,55.843052,15.632632
chromatography,55.165,16.242386
compensation strategies,7.944946,-27.750345
union avoidance,7.34053,-26.249138
comsol,0.16301543,37.257294
solomon,10.605367,-40.048473
zemax,-5.185911,35.63645
treatment administration,55.206173,-24.546839
sexually transmitted infections,38.789734,-12.288073
computer engineering,-15.323252,18.296314
tool command language (tcl),-19.047907,43.104786
tcl/tk,-19.029396,43.105015
leukemia diagnosis / treatment,52.56335,-7.702175
materials science,7.7201777,31.109797
polymer science,8.040551,31.013285
solar products,25.61444,46.079613
fiction writing,-41.775127,-42.787598
single photon emission computed tomography (spect),27.20407,-13.716295
pediatric advanced life support,63.349464,-16.667635
invoice payment,15.243577,-35.68025
hyland onbase,-25.956062,8.514019
algebra,-2.4714463,11.507976
equipment set up,22.86763,21.536484
warehouse management,16.666985,8.609628
level design,-13.76261,12.238099
community reintegration,48.561523,-30.005167
dementia knowledge,39.76045,-22.715652
power supplies,-4.859146,48.67886
spice,-10.694178,45.807938
rough sketches,6.8569226,36.181656
orthotics,57.50914,-30.362299
medical dosimetry,65.01277,-5.0755467
immunotherapy,47.37933,4.4650054
ionizing radiation,68.35412,-2.6153338
nuclear medicine,67.95357,-5.9684157
internet information server,-41.67292,16.012077
profitability improvement,-0.5347809,-9.707071
customer referrals,-7.6266503,-21.915796
balsamiq,-55.0734,-35.59454
oclc connexion,-23.119953,-63.599277
usability testing,-54.84045,-35.206142
ux wireframes,-54.936417,-35.434563
persuasive writing,-1.0863678,-13.567543
workforce development,19.021357,-13.948255
materials routing,23.527458,7.413587
internet sales,-6.0839634,-28.514647
fixed asset accounting,9.994127,-43.30747
pro*c,-20.90044,17.117779
group therapy,43.201702,-27.993937
self-contained breathing apparatus (scba),26.775726,31.56227
power plant equipment,24.667288,37.496677
machinery repair,6.3749647,56.088238
power generation,25.734953,38.8502
purchasing management,5.188066,4.8118453
supplier management,3.9184093,6.4948716
logistics management,11.741107,11.487915
health information technology (hit),54.632027,-48.05545
microsoft visio professional,-12.534977,16.602192
network interface card,-30.99921,27.316149
shortage control,12.963289,-4.996922
travel industry knowledge,-0.771351,-19.519709
pharmaceutical services,47.56369,-4.3057966
cash control,27.620031,-16.56442
profit and loss control,5.07704,-14.6984005
food service industry knowledge,30.52848,-17.21993
asset liability management,-5.0639596,-63.286484
swift (programming language),-13.91206,1.4922974
property tax,10.921317,-50.929207
tax stream,12.591666,-55.231403
senior care,38.03521,-20.47824
inventory system,18.121166,0.12478889
radiopharmaceuticals,67.91857,-3.9212003
market pricing,-15.350452,-31.136545
reliability engineering studies,2.7190454,30.770432
ethanol,27.605457,36.513126
price negotiation,5.70531,3.8861108
predictive models,-30.510756,-15.60682
osteopathic medicine,50.28519,-15.648181
spinal cord injuries,48.20775,-27.145617
cash deposits and receipts,11.678899,-35.760254
title iv compliance,29.117342,-53.22582
financial aid experience,29.028086,-53.243195
scanning,22.862017,-19.598423
photovoltaic (pv) systems,26.197893,47.617424
solar systems,25.740957,47.290504
electrical design,-1.4105207,44.459885
memcached,-66.77328,5.9146185
branding campaigns,-27.023638,-43.161076
print advertising,-28.490942,-41.73668
mocana,-47.497578,33.933647
internet of things (iot),-16.77146,17.488148
audience segmentation,-28.567987,-47.706375
social marketing,-34.347256,-39.741096
graphics editing,-43.96353,-33.67638
opening mail,25.303255,-19.388441
technical industry knowledge,-8.403183,-13.026717
agricultural research,42.55107,24.817095
analyst relations,-28.478943,-34.394615
presenting solutions,-5.4007287,-16.581558
web services security,-51.187164,33.825943
merchandise maintenance,15.185145,-18.639252
electrical tools,4.981715,57.517616
table saws,11.6071205,55.180435
plasma cutter,9.985754,58.972046
cabinet installation,20.09379,63.797447
data privacy,-28.857948,18.05365
mobile banking,1.741008,-57.966236
federal information security management act,-54.142746,48.56399
bagging items,22.835524,3.901803
hospital sales,-9.029259,-33.624256
materials management practices,6.668928,9.717723
master scheduling,7.718883,10.732776
bill of materials,7.239208,25.085
demand planning,9.776685,8.967993
customer risk,5.298754,-60.704918
balance sheet analysis,6.8529887,-45.02431
wonderware,-6.4340515,59.295
rockwell automation,-6.037646,58.594746
wireless sales,-4.2017365,-17.864037
assembly (programming language),-14.239504,43.403408
e-health,-38.247917,38.55704
docsis,-35.749382,44.325012
netcool,-39.887035,38.622025
